TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
148.096870748,-171.14,4.52664,11.5898,4.24277,5.08723,3.82953,3.33648,3.89594,2.54876,5.07757,1.38999,2.32891,1.45206,0.999464,-1.48912,1.4035,-3.00128,-3.04905,-3.33213,-2.27964,-2.04829
148.120090703,-191.23,11.1896,7.68855,2.837,6.32894,4.0262,2.22241,2.54012,2.618,3.88233,1.69616,1.04858,0.602506,-0.631307,-0.725087,-1.95489,-2.69363,-3.90652,-4.92825,-2.9222,-1.74233
148.143310658,-208.248,19.3817,2.21031,1.44159,4.59475,2.20845,0.551372,3.90555,0.98837,3.62197,-0.478707,1.47593,-0.405655,0.929485,-1.65617,-2.48534,-2.99479,-2.60523,-3.99082,-3.32908,-1.31846
148.166530612,-222.322,29.5831,-4.16315,2.72582,3.78715,1.63493,0.964805,3.26917,0.583479,3.33239,-0.037446,2.26241,-1.23237,-0.743839,-1.3571,-0.277957,-3.41114,-2.94088,-5.07377,-4.03491,-2.79567
148.189750567,-244.573,37.2551,-7.87644,4.41878,3.82942,0.584924,3.26621,3.16235,1.54785,2.31357,-0.404909,1.41984,-0.21053,-1.85965,-1.30256,-2.24372,-3.66181,-5.25758,-4.93747,-3.79826,-2.26258
148.212970522,-199.162,-3.02906,24.0455,6.61436,0.699093,4.87235,0.563674,1.22858,-1.25765,0.557893,-2.42773,-2.71806,-4.86875,-0.668713,-2.19757,1.41737,-3.66501,-2.54885,-0.652293,0.0751961,1.06615
148.236190476,-219.467,1.08184,30.4716,4.47651,3.34386,7.05427,2.83535,3.92066,0.388821,3.87147,1.11175,-0.61316,-1.67711,-0.443371,-2.70603,0.495022,-1.15067,-3.27558,-1.73025,-0.157472,-1.48447
148.259410431,-235.071,9.10858,26.6687,5.71635,3.09612,7.27542,3.17069,5.15985,2.12016,3.98024,0.486429,-0.637911,-2.4755,0.448712,-2.74964,-0.470424,-1.77135,-2.23685,-0.0739075,0.185015,0.341914
148.282630385,-258.787,21.1697,24.9777,4.82924,3.44052,7.96371,2.60761,5.79728,2.12486,3.49317,-1.11842,-1.08149,-2.36262,0.0510924,-0.841788,1.29466,-0.525762,-1.25136,0.853834,-0.0820765,-1.27934
148.305850340,-281.739,33.834,19.7023,1.07477,2.89631,9.24219,-0.210204,6.15489,2.6404,6.53636,1.09271,0.801366,0.45108,-0.274851,-1.75243,0.763802,0.0710326,-1.25514,-0.437778,0.720864,-1.17975
148.329070295,-176.189,2.85107,1.25244,4.25296,1.9947,2.45521,0.521315,1.9304,-0.270003,3.09645,5.01821,4.4732,-1.75563,1.87077,1.66078,2.14813,-0.990165,0.776334,1.42191,1.99514,0.697622
148.352290249,-146.6,3.4898,0.252608,12.0113,5.81011,6.36321,3.2915,4.43842,1.17241,1.59375,-0.45678,-0.844917,-0.295307,-0.352855,-0.470706,0.138746,-0.78656,1.43315,1.63388,2.18738,-1.93797
148.375510204,-164.695,3.50153,0.189206,11.7123,5.56277,10.2167,6.94415,5.53746,3.60542,2.08067,0.183992,-0.725838,-1.36495,-1.27528,0.275152,0.969269,0.272434,-1.24682,-1.77355,-0.130006,-1.81109
148.398730159,-178.354,2.25924,-3.867,7.8925,2.18819,8.98913,6.57139,8.46675,6.07921,8.93884,4.1122,2.34639,-0.707196,-0.735845,-0.697287,1.25024,1.9893,0.682938,-2.07651,-2.2843,0.996979
148.421950113,-190.283,6.50034,-4.17892,9.40286,3.21056,10.9087,8.08308,9.31973,8.46378,9.18464,4.20216,3.61558,0.487872,-0.467868,-2.67129,0.541772,1.39073,2.30407,0.56759,-0.848813,0.353563
148.445170068,-203.578,5.88524,-5.17556,6.80061,0.517015,9.29917,8.08995,8.00175,6.51774,5.81951,5.34376,4.00257,0.711662,-0.848208,-2.27279,-0.284795,1.27317,2.5014,0.100895,0.605471,1.33727
148.468390023,-184.374,19.5372,-3.72337,9.2006,0.769265,7.99848,3.89173,4.6496,4.63984,4.2099,1.10759,1.30746,0.511553,0.214692,-0.501608,-0.729945,-2.33427,-2.16234,-3.25551,-1.77878,-1.59539
148.491609977,-200.055,22.9894,-4.86665,6.92922,-0.612596,5.85039,2.30307,5.27273,3.72542,2.64947,0.874233,1.39133,0.00126015,-0.51876,-1.75562,-3.71566,-1.54828,-1.788,-4.2772,-3.84575,-2.08409
148.514829932,-206.545,27.8207,-6.44626,6.18814,-0.477506,5.42903,1.89743,3.5977,3.28216,3.35191,2.48797,0.485725,-0.688478,-0.833157,-2.56381,-3.24456,-3.71412,-2.35754,-3.81328,-2.5264,-1.39614
148.538049887,-222.127,35.7451,-8.9203,6.01619,1.10388,4.47027,3.6688,3.05981,0.610166,3.52906,2.59732,1.77248,-0.554611,-1.47697,-3.9706,-3.10744,-3.12724,-2.82959,-2.0997,-2.51692,-3.29986
148.561269841,-240.742,40.72,-16.3439,6.99406,-0.499507,1.42418,1.9465,1.119,3.4416,3.43043,0.793317,0.301691,-0.760816,-1.17438,-3.66085,-3.69977,-4.30835,-3.72268,-3.07954,-2.7444,-2.45378
148.584489796,-167.668,-4.24124,-1.14241,-9.22775,-3.58744,0.423962,-1.31478,1.62856,-1.63708,3.09432,2.13958,-0.180076,-3.2758,-0.893006,-3.28533,-0.927143,-3.71686,-3.54415,-0.152366,1.37806,0.0193296
148.607709751,-201.268,-0.945668,0.445106,-11.1993,-3.17135,-3.94379,-5.0539,-0.44316,-1.19007,1.37838,-2.04511,-4.71362,-5.68202,-2.89519,-3.35347,-2.54736,-4.97088,-4.88689,-2.43897,0.681829,-0.650406
148.630929705,-222.278,9.78336,-1.05587,-9.9569,-2.26949,-3.36688,-5.21737,2.38962,0.476593,5.0039,1.29945,-2.73069,-5.56335,-0.0869778,-2.39786,-1.59343,-2.53184,-2.79329,-1.27393,0.428193,1.57568
148.654149660,-237.929,23.6309,-4.46334,-7.61327,-1.34062,-4.42892,-5.54114,1.92249,-0.251917,4.37527,0.130367,-3.7938,-6.64928,-2.86525,-4.22852,-3.25338,-3.10595,-1.82836,-2.51721,-0.680221,0.959572
148.677369615,-253.793,32.5226,-11.7535,-2.64844,-1.97806,-5.82547,-5.55439,1.99997,0.282037,5.17977,-1.08974,-3.52104,-5.8376,-3.16315,-3.88328,-3.26835,-0.920042,-2.49195,-2.74156,0.102718,1.27906
148.700589569,-204.816,4.65827,13.292,0.18428,-0.525638,2.83426,-3.42411,2.6604,2.98487,4.155,0.00637917,-3.95454,-7.11331,-2.53068,-4.2601,-0.345558,-1.94525,-1.9957,-1.14259,0.171458,1.73405
148.723809524,-196.375,3.07591,18.0521,-0.0527681,3.64362,1.82256,-2.28051,3.39366,1.10495,3.8445,-1.03413,-4.62297,-7.09913,-3.47187,-4.23728,0.584935,-0.278189,-1.3453,-0.268221,0.480917,0.713632
148.747029478,-210.696,13.6879,16.0269,0.824724,5.05527,3.96302,-0.718518,5.26301,5.49942,6.36069,1.65721,-0.368643,-2.46616,0.268101,-2.39042,0.912081,0.00907637,-2.4169,-1.01017,1.5372,0.582114
148.770249433,-233.689,20.5899,9.94056,1.54239,7.5617,4.2106,-2.23182,8.11284,7.81614,10.2279,2.4768,-1.32506,-5.35936,-2.63062,-3.51891,-1.48819,-2.27323,-3.86337,-2.66045,-0.590602,1.46445
148.793469388,-246.105,34.6916,3.83847,5.44925,8.64995,3.2869,-1.19168,8.02814,5.18468,9.85862,2.43882,-1.37382,-4.30411,-2.58641,-2.37248,-2.07131,-2.22287,-3.74406,-3.73277,0.735437,1.22981
148.816689342,-224.104,32.3864,-9.73411,9.62969,0.570891,5.26788,2.76031,1.32611,3.71986,1.77412,2.6355,0.481489,-1.90331,-1.91937,-4.28082,-1.03509,-2.30141,-0.712416,-1.75566,-1.89389,0.340123
148.839909297,-173.165,14.0847,5.58851,4.33976,6.92129,3.33422,4.58122,1.59078,2.94377,2.2248,-0.0353869,-0.12944,-3.70493,-2.1537,-4.67566,-2.13031,-4.40718,-2.18281,-0.281113,0.749819,1.60249
148.863129252,-198.77,24.5066,3.62051,8.46671,8.86528,6.10525,7.76781,4.00924,2.54538,2.6967,-2.07828,-2.25396,-1.61644,-0.470606,-3.49839,-2.15276,-4.28056,-1.48806,0.411186,1.90302,2.90849
148.886349206,-217.581,36.4773,-3.80175,16.0819,6.64729,4.42714,6.09921,5.30344,3.26263,2.19909,0.504343,0.00847263,0.22224,-0.310274,-0.390073,-1.61799,-1.85621,0.421698,2.05112,2.89959,2.82301
148.909569161,-231.178,39.5901,-3.7062,13.4096,6.09979,4.34022,6.66792,5.62829,6.68051,3.59305,1.41764,-1.30882,0.315361,0.336623,1.48433,-0.643701,-1.43192,1.783,1.40674,2.49113,4.22293
148.932789116,-237.642,32.6995,-6.92157,10.4004,4.16137,2.57423,8.24296,4.47361,9.02737,6.25567,4.63473,-1.49312,-0.662749,-1.633,-1.38728,0.212441,1.25152,-0.052337,0.336511,2.14922,3.85724
148.956009070,-239.534,32.8926,-1.8625,4.58257,-4.31896,3.99462,2.24154,4.5767,7.80852,12.9658,7.91492,2.00798,-0.321519,-1.4091,-0.18472,0.54987,0.847866,0.117505,2.19554,2.51386,0.776821
148.979229025,-264.836,39.7406,-6.08565,1.65078,-0.467692,0.436909,-0.817365,3.77171,8.59114,10.1071,5.77519,-0.12823,-1.16991,-2.95987,-1.32947,0.279778,1.29507,-0.268848,2.089,1.27481,3.51416
149.002448980,-274.09,37.5488,-6.21908,1.0633,0.302284,-1.97844,-0.51104,4.89123,7.67573,9.32298,5.94973,-1.54777,-3.32805,-3.65621,-3.59625,-0.372868,2.30847,-0.602322,-0.200952,3.48968,5.36543
149.025668934,-281.815,38.7916,-4.25292,0.634118,0.139126,-2.48046,-2.78208,2.61266,9.0702,10.3809,5.35126,-2.80335,-2.54784,-3.40713,-1.01912,2.86886,2.6541,-0.662377,-0.934189,4.59139,6.05429
149.048888889,-283.87,38.9373,-5.34599,0.935321,3.08433,-3.49097,-1.78507,2.41498,8.32666,10.4611,6.26488,-1.82943,-4.76386,-4.88811,-1.93496,2.74599,3.0986,-0.459743,-0.38179,1.41137,4.14972
149.072108844,-175.94,2.6284,11.9109,-0.0338053,1.31838,5.87689,-1.32987,1.70498,-2.38808,0.751469,0.317618,-0.528909,-3.17933,-1.705,-6.94132,-2.22895,-1.04365,-0.957188,0.487502,3.24167,2.7935
149.095328798,-183.445,6.23603,7.12463,-0.549534,3.47925,-0.30781,-0.0310858,1.2167,1.36397,1.50421,-1.59022,-1.68504,-4.30654,-3.1823,-6.9953,-4.38718,-3.48826,-1.97991,0.225548,2.93968,2.53539
149.118548753,-195.987,19.5645,3.70718,2.5991,5.33012,2.75228,1.35281,3.50086,0.904971,3.93847,-0.222095,-0.537168,-4.11578,-3.34546,-4.92656,-4.14268,-3.17934,-0.842569,0.867627,3.05373,3.2225
149.141768707,-215.342,31.0378,2.04043,5.29153,6.84512,4.43023,3.29249,5.5926,3.75831,7.33016,1.02336,-0.361544,-5.57059,-4.79455,-4.43127,-3.92776,-4.02531,-2.7367,-0.902829,1.04576,3.18469
149.164988662,-246.437,41.2524,-0.572579,4.32941,6.62123,4.32521,2.65589,6.7774,2.91527,8.56311,1.51041,-1.20857,-4.63874,-4.78133,-4.218,-4.97219,-3.66959,-2.94605,-2.07247,0.810413,2.36279
149.188208617,-243.326,22.8133,14.9242,-0.413603,4.76975,8.09234,-1.56931,6.81433,6.38712,7.69378,3.45215,-2.43806,-6.45894,-3.22047,-4.94533,-3.19688,-2.35798,-4.16383,-2.14567,1.08999,3.42836
149.211428571,-215.395,-5.9023,22.2118,3.27713,2.43453,5.17258,2.90947,5.71656,8.50963,12.8972,4.2198,0.116268,-3.73201,-3.31543,-5.17095,-1.54819,-3.62604,-4.17729,-2.87385,-0.529624,0.917223
149.234648526,-227.902,4.51623,22.2991,2.09534,3.72869,8.30301,4.29916,6.15213,9.4689,11.8824,4.55051,-0.0530505,-3.61012,-4.57824,-5.50789,-3.09315,-3.10864,-4.36839,-3.29806,-0.88649,0.71156
149.257868481,-246.106,15.9864,20.7363,1.59333,5.12678,8.20855,0.124485,6.67665,8.18036,11.9364,2.27467,1.37562,-5.5027,-4.24254,-5.36614,-2.23564,-3.26968,-4.51552,-3.26823,-1.63186,0.849354
149.281088435,-249.536,32.5993,9.98511,2.49103,7.26414,1.39153,-6.01266,3.58817,3.4197,6.66643,0.240312,-1.82417,-2.86938,-1.72395,0.796795,0.0103528,-1.92712,-2.82331,-2.71252,0.0796699,0.902244
149.304308390,-218.757,-3.97663,-6.62495,7.40756,-8.81085,7.50567,-6.01121,6.55418,1.04729,4.76726,0.454809,4.9641,-8.6825,-2.99118,-2.83758,-4.54354,-4.78033,0.995574,1.07632,1.34737,4.11223
149.327528345,-133.977,0.638643,-1.67692,8.59482,4.6265,2.9471,1.52327,2.92056,-1.29057,0.410499,-1.38044,-0.608526,-2.29208,-3.71976,-6.15484,-3.81595,-3.0384,-0.991653,-0.246262,-1.75308,-1.49727
149.350748299,-156.139,2.78967,1.26997,12.8748,4.00802,7.60634,5.28183,4.55009,1.02475,1.30894,0.144069,0.454708,-2.11061,-2.05014,-3.34501,-2.78617,-0.869397,0.521646,2.48435,2.99366,1.7822
149.373968254,-162.9,9.2596,-0.412429,10.0459,1.87866,8.68436,6.96976,5.67483,3.04427,3.23592,0.530903,0.415101,-3.54034,-3.69746,-2.81006,0.565186,0.725133,3.44637,1.22389,1.52496,2.38386
149.397188209,-177.898,11.93,1.71877,13.1537,4.60657,7.28601,3.14408,3.21326,2.48844,4.7243,2.55492,1.56002,-1.77657,-2.83324,-1.96384,1.35581,1.91132,3.19051,3.65964,1.48127,0.961318
149.420408163,-190.56,11.8052,-1.80794,9.80181,3.40185,10.541,4.10761,6.71122,2.70109,4.77933,1.8806,1.5372,-2.85462,-1.55917,-3.81877,-1.16454,0.942754,2.69813,1.78758,2.94491,3.82655
149.443628118,-193.658,19.3278,3.09954,11.2833,1.64446,7.32883,4.1075,2.74945,2.24374,1.87577,0.269492,-1.79651,-3.76734,-2.8489,-1.65943,-1.17577,1.01739,3.3222,1.60825,1.08184,1.29107
149.466848073,-201.506,22.221,2.23761,10.1492,1.70666,6.55817,0.914068,3.24123,2.77948,3.22955,-0.66532,-1.53897,-2.70941,-4.49783,-4.90935,-2.58966,-0.439808,0.928213,0.708294,-0.0550786,-0.268878
149.490068027,-213.569,20.887,0.152551,11.0941,2.76373,8.54356,4.81973,3.07367,2.24871,3.71664,1.23542,1.98217,-1.05847,-4.52727,-4.33106,-2.09971,0.430995,4.13997,2.97012,2.91997,3.27569
149.513287982,-228.423,26.642,-3.45203,7.46407,4.03429,9.30177,5.78028,4.44269,5.22263,6.11299,3.47662,0.359556,-3.87407,-4.30942,-4.17148,-2.27984,-2.3622,0.393945,0.313929,0.275795,2.48656
149.536507937,-235.324,34.4026,-7.21421,8.34865,5.48735,10.009,4.59824,7.4668,5.48685,8.94095,3.14362,1.4967,-1.99482,-2.4561,-3.15491,-2.55495,-1.38424,2.05066,0.47833,0.215227,1.93933
149.559727891,-185.935,7.80863,7.50118,3.72432,3.37687,7.03916,3.73823,6.91583,1.97571,5.09535,0.137082,0.611852,-0.625468,-1.245,-4.04811,1.45066,1.53458,-0.161478,-0.424203,1.64742,2.14632
149.582947846,-162.356,1.69756,-0.556146,4.96779,3.49164,0.980374,-1.39005,0.212143,5.20788,6.23091,3.67791,-0.20762,-6.80971,-2.23341,-0.703188,-0.858432,-3.05524,1.75094,2.16652,2.75512,2.07824
149.606167800,-168.423,8.01372,-4.98111,8.6224,3.96407,4.1506,0.148829,2.61582,4.3019,5.68057,3.28176,2.53421,-2.74141,-1.58133,-0.782901,0.751353,0.239125,0.853413,1.96014,3.28937,1.05987
149.629387755,-174.912,10.0806,-6.33554,10.745,2.17806,2.4734,-0.487556,0.512012,2.78909,4.66658,1.755,2.71521,-0.725951,-2.37597,-3.98326,-0.860017,1.34506,1.9134,0.843915,0.827389,0.25681
149.652607710,-180.694,13.8642,-5.78001,12.631,3.84101,6.56758,0.40018,1.26936,4.12797,7.80246,5.07267,3.65642,-0.383779,-1.77272,-3.17956,0.509452,0.681932,1.61536,2.41615,1.77061,-0.373557
149.675827664,-186.257,14.198,-7.45177,12.6113,5.15027,6.62086,0.461752,-1.05982,1.79011,7.16825,6.57579,2.3943,-1.38063,0.340924,-2.56137,-3.14341,0.654549,3.21228,0.570983,1.85007,0.520044
149.699047619,-157.802,2.24497,4.80088,6.11966,2.51051,2.35924,0.363439,0.403864,2.47169,6.73335,2.02726,4.03976,-0.484884,-1.92724,-4.03759,-0.339721,1.85872,5.18228,1.77666,0.965518,-0.876265
149.722267574,-166.415,3.39709,-1.93389,8.91208,4.72253,3.96717,2.1432,6.32515,5.15846,5.11299,5.35153,3.75573,-2.31414,-4.85168,-3.76945,-2.67062,0.502052,3.3636,0.104678,-0.775406,2.02439
149.745487528,-173.255,4.8014,-7.25983,9.36362,3.24713,5.12692,0.819781,3.34133,5.83013,6.58877,4.25402,3.79586,-2.663,-2.33051,-1.17841,-2.84504,-0.531567,3.38565,2.72092,1.23444,0.446177
149.768707483,-178.558,7.60891,-8.95925,10.7616,3.03506,7.22324,1.24336,3.5538,4.87087,5.16462,3.65022,5.87124,-0.296659,-2.40982,-1.12247,-1.45309,-0.72813,2.18434,2.00432,2.31266,-0.364888
149.791927438,-188.644,6.56315,-9.3106,13.3653,4.85262,8.03612,0.889213,4.88713,4.37877,3.83849,4.89416,6.35569,1.24947,-2.24571,-2.69986,-1.01753,2.60482,3.58449,1.38601,0.536573,-1.90622
149.815147392,-161.181,18.8587,-0.00962747,4.61636,9.65073,2.50105,3.67347,0.422673,1.19,-0.609259,-1.56189,0.122101,-1.00869,-0.399403,-0.553224,0.193993,-2.20209,0.295592,0.31114,-0.305546,-1.01068
149.838367347,-181.707,21.9733,0.564395,4.13836,12.9326,3.90312,2.82937,4.18073,3.87637,2.06078,0.372228,-1.46523,-2.40956,0.823214,-1.82429,-1.74181,0.585438,4.40532,1.09019,-2.01563,-1.13868
149.861587302,-205.439,30.5521,-10.3854,12.189,9.65016,5.8806,2.06268,8.40946,6.61733,2.70088,2.06653,3.06289,-0.403255,-1.29051,-2.15483,-1.32705,2.26931,1.07521,-2.24604,-1.51032,1.36792
149.884807256,-215.506,39.6564,-12.3781,10.9782,8.9969,4.25891,1.87969,5.044,3.62529,3.39684,3.10475,0.664108,-2.91437,-1.05558,-1.56014,-1.90967,1.39531,0.811941,0.341644,-0.658754,0.338042
149.908027211,-225.065,45.7159,-20.0774,11.6171,8.73833,4.44188,0.603084,2.17465,4.05855,2.21639,2.39812,0.772994,-4.28813,-3.36247,-2.26551,-4.04949,-1.59093,0.105789,1.45845,-0.546021,-2.56277
149.931247166,-223.397,43.8232,-16.6775,12.9195,8.45891,4.08854,0.646216,2.81055,4.37261,2.74506,2.11523,0.0468059,-1.57671,-2.92384,-0.886747,-3.6853,-0.31405,1.4496,-0.241242,-1.38904,-1.99419
149.954467120,-231.558,43.5122,-18.9022,13.7612,12.928,5.17233,2.29854,2.72714,4.16696,2.22924,1.55627,-1.58332,-3.40107,-2.01506,1.10844,-1.37271,-0.0996413,-0.823769,-3.01626,-5.14676,-2.48926
149.977687075,-232.284,45.8964,-16.1585,14.4184,12.979,5.38813,4.13688,4.77938,3.26055,2.71084,2.75501,1.74537,-1.80054,-1.16998,1.6097,-3.0632,-0.876611,-1.35805,-0.749972,-2.92797,-1.85533
150.000907029,-237.455,46.3507,-14.72,14.128,15.7008,4.31905,1.96279,5.18387,2.636,4.47512,4.68227,1.34073,-1.14987,-1.85369,1.0786,-3.64915,-2.31502,-0.387451,-0.266139,-1.74115,-2.27594
150.024126984,-242.859,46.5107,-12.8575,15.5721,17.896,2.49881,-0.342429,3.83611,3.07611,5.3003,4.84414,0.474984,-3.08852,-3.57576,1.35389,-1.5965,-1.24197,-1.34017,-1.1583,-0.739544,-1.24149
150.047346939,-222.343,39.0718,-9.37323,2.96399,16.4927,3.78848,1.55889,5.39501,2.24191,0.426201,1.7098,-2.24576,-3.33315,1.55797,0.99831,-2.98211,-1.23062,-2.00992,1.07798,-0.361648,-0.580053
150.070566893,-166.242,7.91487,1.36382,-2.0224,4.94088,1.86757,-0.265271,0.126145,-0.242362,3.34608,1.5919,0.643773,-4.20458,-1.66419,-3.39459,-2.04792,-4.26176,0.631221,1.32931,0.882469,1.06648
150.093786848,-181.895,20.0192,0.946756,1.02027,10.187,4.83584,1.02782,2.5352,0.456143,2.24708,0.614907,0.49981,-1.15606,-1.11711,-2.71563,-2.43445,-1.16389,0.258322,-0.258837,0.327044,-0.119034
150.117006803,-196.921,27.9515,-6.32052,0.364347,9.31723,3.28328,0.331924,5.61025,0.948644,5.56853,1.81078,3.88473,-0.800118,-0.057355,-3.87116,-0.944482,-0.0914653,0.8445,0.459344,-1.49381,-2.06767
150.140226757,-210.4,34.7437,-15.5408,1.82959,10.2457,4.26612,0.469258,4.55287,2.01953,5.75607,4.05117,1.40044,-1.31079,-0.0174136,-2.1698,-3.20009,0.42786,2.08177,0.174117,-0.265088,-0.362746
150.163446712,-225.47,36.4039,-20.6201,2.9927,7.30366,2.90703,3.28663,2.11289,-0.408494,3.79496,4.93042,0.972843,0.110138,2.03529,-1.43041,-1.40555,2.42612,3.42594,2.98955,2.05163,1.3519
150.186666667,-175.468,2.21082,11.4805,-2.55381,5.77387,8.19999,0.0522092,1.51963,0.293553,1.20254,-3.57368,-0.285851,-0.94186,0.187285,-1.42481,2.25472,-0.167089,2.98014,1.07199,-0.307113,-0.528749
150.209886621,-184.742,12.3123,5.31951,-2.41261,8.37825,4.74007,0.968635,5.40915,-2.04435,-2.35666,0.748999,-2.10504,-2.73502,0.277897,-1.71188,-2.57228,1.16269,0.889855,-1.35586,-1.6347,-0.431521
150.233106576,-200.495,17.7614,-1.04373,0.83211,14.5921,7.2557,1.29134,6.65918,-2.23319,1.33655,2.00988,1.56647,-2.45885,-0.466249,-0.884916,1.05241,-0.0407152,-0.256623,-0.27833,-1.09876,-1.23922
150.256326531,-217.562,26.337,-10.0922,1.85248,14.6159,6.29225,1.42458,4.6781,-2.75992,3.80225,3.50509,2.65753,-1.04473,0.862,-2.30678,-0.678142,-2.18168,0.163888,-0.881573,-2.54132,-3.03039
150.279546485,-231.708,38.1261,-15.6901,6.77111,13.6982,5.27706,2.47076,7.37541,-3.02395,4.18186,4.78799,6.30694,1.82276,1.76096,-0.497566,1.20249,-0.183591,2.59193,0.00182299,-1.78545,-2.507
150.302766440,-127.888,-1.08472,-3.70864,4.73405,4.2553,4.76455,3.47583,3.5776,-0.933376,-0.835051,-2.00147,-2.94219,-4.35754,-1.16489,-2.57515,1.00936,-1.18254,-2.18056,-2.24768,-1.55195,0.736854
150.325986395,-147.486,5.33732,-0.131382,9.08493,5.33551,8.91573,4.2044,2.65014,1.44622,1.30412,-0.637585,-1.55902,-1.00043,-1.586,-3.11077,-0.991221,-2.42342,0.69815,-0.498272,-0.19977,-1.46994
150.349206349,-157.839,7.28943,-4.3869,10.0411,4.17883,7.28309,3.52778,3.09292,0.074903,1.5514,2.04129,3.03441,2.50662,1.62088,-1.8693,-1.05214,-0.436808,-1.56782,-1.02781,-2.50859,-0.407885
150.372426304,-169.447,6.53473,-6.75932,7.47378,2.12304,6.91785,3.9296,3.7264,1.213,4.00525,2.83117,3.00359,2.62861,2.56914,2.50723,2.74225,2.03525,3.5527,2.58749,-0.17396,-0.226391
150.395646259,-176.804,11.0071,-7.35613,7.95479,2.92627,7.68269,3.7343,3.67339,3.34545,6.16909,6.31734,5.25743,2.23467,2.10646,1.44948,3.4844,1.80605,1.64896,0.629082,-1.23428,-1.32189
150.418866213,-182.191,11.0393,-9.76626,6.24588,1.84146,7.43088,2.55731,3.80112,1.9593,2.87049,3.49986,3.13805,1.30867,2.84611,1.76863,0.780272,0.747883,1.4906,-0.525451,0.149491,0.295263
150.442086168,-179.481,20.397,-8.00749,8.42096,0.798229,5.54039,1.48306,3.3554,2.16263,3.36913,-0.332077,-0.726271,-0.247637,0.233955,-0.701832,-0.685007,-0.743266,-2.97143,-3.69933,-0.159835,0.0337001
150.465306122,-183.747,20.3083,-11.1236,7.7892,0.415737,5.68174,-0.478254,1.2046,0.402699,1.95725,0.827632,1.04358,-0.259672,-2.18665,-1.44289,-1.3495,-1.76693,-2.0805,-1.67731,-2.15978,-2.91013
150.488526077,-192.361,25.6321,-12.6125,9.64878,0.811716,5.36517,1.51978,3.06032,2.61047,2.63668,0.334286,-1.25743,-1.04556,-1.4094,0.210097,0.668869,-1.74595,-2.12988,-0.28566,-1.95153,-1.58617
150.511746032,-197.639,31.5663,-13.894,9.00187,-3.92728,5.52282,2.27066,2.58398,3.75707,4.48534,1.49893,-1.5155,-1.59104,-1.12553,0.381001,-2.20475,-2.93493,-2.75826,-1.95536,-0.680514,-1.00043
150.534965986,-206.981,29.3473,-16.5257,10.28,2.80156,4.38674,-1.52804,-0.905438,1.59318,1.69285,1.34028,-1.18591,-2.82232,-1.18248,1.49493,0.430661,0.342901,-1.8669,0.486698,-1.5652,-1.68683
150.558185941,-164.194,2.18989,-3.21644,-6.79891,1.16286,0.463032,-0.142612,0.0279953,-1.62211,1.64268,-0.782616,-2.56517,-2.61285,0.187404,-0.972302,-0.528707,-2.41459,2.07991,1.64627,0.664232,0.0595883
150.581405896,-189.247,5.06499,-9.10648,-11.7182,-1.03439,-2.49785,-2.26442,-1.05522,-3.00224,0.263728,0.869316,-1.92576,-2.97628,-0.953279,0.555374,0.56458,2.71025,4.46875,3.00003,0.623544,0.229404
150.604625850,-198.298,17.376,-13.172,-7.63587,-0.145446,-2.15571,-0.890117,2.36537,-2.60743,0.899409,-3.74117,-2.27362,-2.15384,1.492,-0.427211,0.652314,1.31633,1.31306,0.954086,-0.550869,-2.13295
150.627845805,-213.187,21.0413,-21.1407,-2.36007,-2.88756,-2.26633,-3.30233,-0.863792,-1.97808,2.30972,-1.69002,-1.77669,-3.52203,-2.43033,-1.50004,1.62292,0.941494,2.5173,-0.814994,-1.51311,-0.647652
150.651065760,-220.115,28.0082,-26.7244,2.09535,-5.13744,-0.718922,-3.51151,-1.05278,0.369693,1.97793,1.64105,-2.0619,-3.31185,0.0720706,2.94987,2.91226,0.911408,1.56691,-0.322899,-0.387069,-1.12382
150.674285714,-168.146,3.39649,10.8173,0.40159,5.47413,6.95315,1.60611,3.51238,-0.778811,-1.02638,-4.32726,-2.82093,-3.44685,-0.994095,-4.00128,1.44662,-0.955726,-0.135676,-0.22146,0.244713,1.56576
150.697505669,-179.856,10.4381,6.25268,-4.0835,7.11385,5.74554,1.8996,5.1452,0.306376,1.90529,-1.01276,-3.86862,-4.05061,-1.09258,-1.71147,-1.46064,-1.48492,-1.28605,-0.443808,0.115924,-1.53914
150.720725624,-195.437,16.9382,1.91449,-0.911889,9.64753,6.86325,-0.040272,3.61426,-0.877256,-0.77796,-3.26946,-0.336005,-3.06236,-2.50719,-3.05836,0.864006,0.301468,0.373923,-0.462896,-2.13637,-2.19045
150.743945578,-211.957,25.8728,-8.31133,-0.94644,8.75476,5.92248,2.95213,3.433,-2.53987,3.11953,0.814137,1.42965,-0.764145,0.447498,-0.861778,0.786554,-0.213261,2.71323,1.06393,0.0924937,-1.47869
150.767165533,-223.067,36.8213,-14.0188,6.20109,6.99514,6.25386,2.39015,2.01731,-1.53512,3.34979,-0.350212,2.54246,-2.15861,-1.54618,-2.78531,-0.186373,1.71033,2.50463,0.317245,-1.95649,-2.05053
